"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_id"
"ENSG00000108055",292.836924328519,0.141896717791051,0.0606048135968482,2.34134401823209,0.0192144530261418,0.173324807549266,"SMC3"
"ENSG00000108061",335.772276609316,0.102128335930822,0.098145141586405,1.04058473277467,0.298068319918672,0.628335429158255,"SHOC2"
"ENSG00000108064",157.267198861311,0.0504942035748532,0.0894348882537872,0.564591789185972,0.572351451347472,0.821213023689448,"TFAM"
"ENSG00000108091",271.384744910128,0.31943995073814,0.0837455644516222,3.81441038495445,0.000136508460778982,0.00883987579599049,"CCDC6"
"ENSG00000108094",211.008548960552,0.0375515939107881,0.0786498997775257,0.477452533531626,0.633039913396721,0.854177171010723,"CUL2"
"ENSG00000108100",414.001814855337,-0.0774581545252595,0.0714080224862943,-1.08472622302524,0.27804292999891,0.610672475314874,"CCNY"
"ENSG00000108106",16.0926039004573,0.210436383095758,0.178005410996814,1.18219093406955,0.237129949075019,0.568877840466895,"UBE2S"
"ENSG00000108107",1261.60197374769,-0.0294006969638646,0.103000454930221,-0.285442399101852,0.7753052282281,0.917138822627094,"RPL28"
"ENSG00000108175",910.987661504088,-0.246353587640095,0.0862912665279257,-2.8549075422409,0.00430493594242067,0.0785506542201477,"ZMIZ1"
"ENSG00000108176",2.51106125158899,-0.255193522862697,0.271425444548001,-0.940197494334645,0.347116266825235,NA,"DNAJC12"
"ENSG00000108179",144.218873927789,0.242002191237991,0.176031781224044,1.37476420198228,0.169204559723949,0.49014949286282,"PPIF"
"ENSG00000108187",82.9411473796268,0.0753694171682471,0.0992300884551861,0.759541973020462,0.447528415773767,0.744023538181272,"PBLD"
"ENSG00000108219",1009.71200523643,-0.163633206394498,0.0791894529926048,-2.0663510128019,0.0387953478795323,0.248977970455537,"TSPAN14"
"ENSG00000108231",3.70445882601965,0.0386090394750307,0.248676393532105,0.155258160723029,0.876617798486499,NA,"LGI1"
"ENSG00000108239",140.269287589192,-0.0947904656982259,0.126878908504435,-0.747093956084217,0.455006848227563,0.749267075212232,"TBC1D12"
"ENSG00000108242",0.724664440922974,-0.0876867077222707,0.219680307876258,-0.399155976108987,0.689778279249632,NA,"CYP2C18"
"ENSG00000108244",0,NA,NA,NA,NA,NA,"KRT23"
"ENSG00000108255",0.295317545264773,-0.0202902501665221,0.142881949669201,-0.142007091962966,0.887074403884548,NA,"CRYBA1"
"ENSG00000108256",390.66143529397,0.0520607013627662,0.0916994236744627,0.567732045378869,0.570216928573611,0.819532555352549,"NUFIP2"
"ENSG00000108262",331.17514327338,-0.280665261663037,0.108018087359244,-2.59831726819608,0.00936818915994098,0.11981442423917,"GIT1"
"ENSG00000108264",86.598002540851,-0.00401458177165988,0.10684483701922,-0.0375739425849627,0.970027384051185,0.990963042003595,"TADA2A"
"ENSG00000108270",177.699335408639,0.110765475584437,0.0971433404097239,1.14022716448969,0.254191673114079,0.587745380402386,"AATF"
"ENSG00000108272",19.1345134617176,0.0355771988769137,0.221807285141532,0.160396890725264,0.872568438752654,0.953492746706522,"DHRS11"
"ENSG00000108278",31.3677645791036,-0.0538986246087786,0.140232337422472,-0.384352322719977,0.700717332594506,0.887436204994084,"ZNHIT3"
"ENSG00000108292",1243.27908151146,-0.20401345924418,0.0809111929160511,-2.5214491579163,0.0116872563436875,0.135022855677184,"MLLT6"
"ENSG00000108294",184.764696000746,-0.184153767588252,0.13326155722465,-1.38189716091798,0.167003279816086,0.48767906905161,"PSMB3"
"ENSG00000108296",149.244060950466,-0.0812261393624013,0.095055402069082,-0.854513658291296,0.392820444923491,0.708574456807013,"CWC25"
"ENSG00000108298",2667.09227898832,-0.0678133387910669,0.0882512607303172,-0.768412124992689,0.442242379141477,0.740807687038369,"RPL19"
"ENSG00000108306",41.5631835549465,0.273116410312912,0.148785733229863,1.83563574533701,0.0664115468327518,0.318756690933504,"FBXL20"
"ENSG00000108309",3.92484632653312,0.341754082950292,0.267052436086247,1.27972651348486,0.200641336546648,NA,"RUNDC3A"
"ENSG00000108312",545.41742132067,-0.12449327118146,0.0695117688147668,-1.79096681474481,0.0732986204842664,0.334986217223887,"UBTF"
"ENSG00000108342",1.67665364949223,-0.1464288777035,0.192384980058272,-0.761124271027541,0.446582844866893,NA,"CSF3"
"ENSG00000108344",434.599520199885,0.0498760808232604,0.0666062336487095,0.748820014149332,0.453965694969872,0.748380893778599,"PSMD3"
"ENSG00000108349",692.507201080297,-0.24573748923992,0.0590585951298508,-4.16090983369351,3.16982225641677e-05,0.0032441819965673,"CASC3"
"ENSG00000108352",49.241962513608,0.0897750815847117,0.181050649439574,0.495856169876233,0.61999589170506,0.848816606251233,"RAPGEFL1"
"ENSG00000108370",2.91084743589643,-0.0780519593961123,0.269373255715686,-0.28975392968667,0.772004495277849,NA,"RGS9"
"ENSG00000108375",5.01093001054777,-0.307779450818046,0.259505001061447,-1.18602512305791,0.235612378245258,0.568328605385148,"RNF43"
"ENSG00000108379",16.5395259249984,0.480666323682399,0.271416994605045,1.77095146301301,0.076568773367945,0.343524767002132,"WNT3"
"ENSG00000108381",253.733835752025,0.0582031977007319,0.127450008241694,0.456674726849418,0.647904858993514,0.859941584869483,"ASPA"
"ENSG00000108384",56.8446641256605,0.0695046600245397,0.123971912928996,0.560648443525655,0.575037220157596,0.822750372247056,"RAD51C"
"ENSG00000108387",263.951565026331,0.667253354792652,0.179226357505198,3.72296443492303,0.000196897266217313,0.0112611999485297,"SEPT4"
"ENSG00000108389",238.571878951424,0.106400979015414,0.104193663238815,1.0211847410676,0.30716692031402,0.636396167216537,"MTMR4"
"ENSG00000108395",113.451512156219,0.207636144839532,0.11752573410539,1.76672918846298,0.0772735926513835,0.345143144277949,"TRIM37"
"ENSG00000108405",25.0804368593395,-0.759924785179322,0.270328962954632,-2.81111123600491,0.00493707140549025,0.0845753456620027,"P2RX1"
"ENSG00000108406",215.605344185376,0.195862539030813,0.0863970869239139,2.26700396974381,0.0233899832145619,0.191926384842971,"DHX40"
"ENSG00000108417",0,NA,NA,NA,NA,NA,"KRT37"
"ENSG00000108423",46.1851958631295,0.165739258121983,0.120483062353723,1.37562288743453,0.168938417003491,0.489899815136667,"TUBD1"
"ENSG00000108424",933.656876756392,0.193719694328557,0.0728954874819155,2.65749912676853,0.00787227943934036,0.110131004859508,"KPNB1"
"ENSG00000108433",110.927629785162,-0.0320235054319366,0.0861766748553264,-0.371602936475534,0.710188502434393,0.892324071613769,"GOSR2"
"ENSG00000108439",87.8564561771473,0.155254821220458,0.0936407835740878,1.65798293536941,0.0973209107680658,0.387357534391401,"PNPO"
"ENSG00000108443",230.425947323565,0.0792038972526978,0.0685369031092869,1.15563869476859,0.247828973626228,0.581210898125515,"RPS6KB1"
"ENSG00000108448",32.4510280817253,-0.18322606125575,0.224623920909764,-0.815701464535277,0.414670901196274,0.721710817936796,"TRIM16L"
"ENSG00000108465",486.578864172808,-0.132671437798899,0.0697483215347636,-1.90214523990765,0.0571521694780286,0.297402983169053,"CDK5RAP3"
"ENSG00000108468",223.108352818424,0.0551340980692702,0.082009807413625,0.672286642391386,0.501401231800672,0.780599691868026,"CBX1"
"ENSG00000108469",128.794933280702,0.149673312961472,0.105030040076476,1.42505242169277,0.154142048395769,0.470094859428567,"RECQL5"
"ENSG00000108474",139.947131075501,0.0764324613006054,0.128015342612543,0.597057038170335,0.550469299898752,0.809214816729028,"PIGL"
"ENSG00000108479",58.7684327768598,-0.229961850007346,0.144251973981359,-1.59416778613417,0.110898459599522,0.408841279128514,"GALK1"
"ENSG00000108506",93.1239668933842,-0.125113909643587,0.113026700081893,-1.10694118781612,0.268319356707028,0.602617552729407,"INTS2"
"ENSG00000108509",396.283837162364,-0.0139966550186014,0.0854830937956148,-0.163735943531321,0.869939020542125,0.952510452672089,"CAMTA2"
"ENSG00000108510",364.715070649566,0.186079976800563,0.0817964092610255,2.27491620331098,0.0229109571417923,0.190393131022025,"MED13"
"ENSG00000108511",62.3717358920545,0.0398940734564412,0.138599519926112,0.287837024815878,0.773471494445841,0.91663712192206,"HOXB6"
"ENSG00000108515",320.790436616019,-0.0563353711133155,0.08156951244621,-0.690642489134224,0.489790239075506,0.772760852489465,"ENO3"
"ENSG00000108518",1255.50210632181,-0.0381073534572282,0.0798767901975694,-0.477076674750857,0.633307523579939,0.854284214742853,"PFN1"
"ENSG00000108523",321.921984512096,-0.0827137054825436,0.083499550692637,-0.990588629476749,0.321886492123966,0.647770391897018,"RNF167"
"ENSG00000108528",208.938505760108,0.073544682516237,0.10256494912625,0.717054735977189,0.473340323522008,0.761146897079926,"SLC25A11"
"ENSG00000108551",639.151633460039,-0.425610728321684,0.166455976052669,-2.55689665468673,0.0105610588315913,0.127308150207423,"RASD1"
"ENSG00000108556",35.9223682205653,-0.0866907389421932,0.171587191459443,-0.505228497563488,0.613398356833622,0.845017370483705,"CHRNE"
"ENSG00000108557",168.049686234859,-0.146093055155081,0.114054417668822,-1.28090658951317,0.200226478006679,0.526663346594574,"RAI1"
"ENSG00000108559",186.509962168373,0.0898401026567335,0.0794779670334203,1.13037746195692,0.258317206837974,0.591161372699576,"NUP88"
"ENSG00000108561",168.986202765893,0.0764527183171721,0.118036314894253,0.647705059122396,0.517175731460388,0.790721785537325,"C1QBP"
"ENSG00000108576",9.075888837491,0.281794892757955,0.238059088395553,1.1837182720356,0.236524603497612,0.568328605385148,"SLC6A4"
"ENSG00000108578",172.356115185301,0.153607639355866,0.087544510586489,1.75462331477781,0.0793237607769147,0.34977487259325,"BLMH"
"ENSG00000108582",703.681661905334,0.318789156454492,0.11922081061046,2.67393884358075,0.00749661210797238,0.10757509489925,"CPD"
"ENSG00000108587",242.649186656036,0.0415756234786001,0.0701301010691826,0.592835641824987,0.553291152315786,0.810914408219555,"GOSR1"
"ENSG00000108588",463.62918076409,0.103107336752536,0.0741131185407753,1.39121573592682,0.164160016879921,0.484794825891342,"CCDC47"
"ENSG00000108590",36.5444189798634,-0.110420971478089,0.138670776112604,-0.796281484632528,0.42586844488691,0.72848130789348,"MED31"
"ENSG00000108591",158.068265096641,-0.0740764992291469,0.0988371066069208,-0.749480653290997,0.453567555133594,0.748175278718983,"DRG2"
"ENSG00000108592",330.708471151247,-0.0971500838789149,0.0837160449025215,-1.16047149613955,0.245856892349403,0.578897079858168,"FTSJ3"
"ENSG00000108599",174.525092284606,0.12944500373571,0.0709303202017996,1.8249600927704,0.0680070517650127,0.321539419460004,"AKAP10"
"ENSG00000108602",4.44841430517143,-0.555444359596273,0.269614873696248,-2.06013990245229,0.039385168190391,NA,"ALDH3A1"
"ENSG00000108604",412.783727727242,-0.187314578377563,0.102203118889576,-1.83276773167699,0.0668371197975762,0.319455895427646,"SMARCD2"
"ENSG00000108622",224.418800165482,-0.078639664310125,0.131247831696105,-0.599169245646734,0.549060029023838,0.80846098374678,"ICAM2"
"ENSG00000108639",420.449282906276,-0.101496808952272,0.0857048218721943,-1.18426019371031,0.236310080943574,0.568328605385148,"SYNGR2"
"ENSG00000108641",20.3358925578893,0.0636012711670768,0.178501868087924,0.356305913480687,0.721611481238103,0.895533485235668,"B9D1"
"ENSG00000108651",193.623106477329,-0.144149675794387,0.0703129630840688,-2.05011522017692,0.0403531884891859,0.254064570635892,"UTP6"
"ENSG00000108654",98.0432982858499,-0.267064213097347,0.162560397335979,-1.64286146856162,0.100411598787505,0.392005958466112,"DDX5"
"ENSG00000108666",39.9159487928513,0.102167106623333,0.129918829081437,0.786391836700526,0.431637964467485,0.732874637935812,"C17orf75"
"ENSG00000108669",353.612510687944,-0.296842166782979,0.116793455749445,-2.541599312035,0.0110346592794145,0.130719617816138,"CYTH1"
"ENSG00000108671",361.731336950985,0.00306587904713402,0.070945847204227,0.0432143552857784,0.965530661915654,0.990963042003595,"PSMD11"
"ENSG00000108679",2225.34655767684,0.211164833555665,0.0929038669839179,2.27293911880136,0.0230298490078526,0.191031264286953,"LGALS3BP"
"ENSG00000108684",0.235746191352497,-0.0889132673088229,0.146088132854307,-0.60862758371685,0.542771316776764,NA,"ASIC2"
"ENSG00000108688",0.471240878035671,0.0122874036537133,0.141219938166639,0.0870089862184634,0.930664369229843,NA,"CCL7"
"ENSG00000108691",111.983745624275,-0.360599746186726,0.266179485283864,-1.35472403443176,0.175505497420181,0.499452341976672,"CCL2"
"ENSG00000108700",34.9858699190899,-0.781455290379932,0.250962287604225,-3.1138355401522,0.00184672394524586,0.0465511228568272,"CCL8"
"ENSG00000108702",0,NA,NA,NA,NA,NA,"CCL1"
"ENSG00000108733",47.4348453096736,0.213771457679278,0.129063478089957,1.65632803983695,0.0976554050733968,0.3878860151325,"PEX12"
"ENSG00000108753",0.0428384065944885,-0.0289975687394336,0.0596845869730751,-0.485846852764769,0.627075752501387,NA,"HNF1B"
"ENSG00000108759",0,NA,NA,NA,NA,NA,"KRT32"
"ENSG00000108771",8.97374670944777,0.0591547154088594,0.219710698580667,0.269239121221676,0.787745676990861,0.920488335809893,"DHX58"
"ENSG00000108773",11.7942781470512,-0.593395555528442,0.215972942403808,-2.74754582182319,0.00600431182848401,0.0937278584969316,"KAT2A"
"ENSG00000108774",146.02020836245,-0.196763627637651,0.082988149364711,-2.37098464231232,0.0177407682269277,0.166888277197608,"RAB5C"
"ENSG00000108784",273.734761251169,0.134840958977621,0.0967130694167748,1.39423719866173,0.163245988299233,0.483139869408085,"NAGLU"
"ENSG00000108786",134.062319515959,0.016021714820841,0.099485033320399,0.161046483939366,0.872056789548358,0.953424307946433,"HSD17B1"
"ENSG00000108788",337.940967830392,-0.0133004188296729,0.11343551792435,-0.117250919932706,0.906661216887603,0.96666973323992,"MLX"
"ENSG00000108797",99.8625224471346,0.0362977437569696,0.13130304807218,0.276442506780314,0.782208212497252,0.918831393554763,"CNTNAP1"
"ENSG00000108798",35.1768488255826,-0.374864506703908,0.192288824844192,-1.94948670057999,0.0512373295254231,0.280887043697164,"ABI3"
"ENSG00000108799",885.176301214497,-0.0126121045017686,0.101288705865985,-0.124516394932083,0.900906420120052,0.964124926124676,"EZH1"
"ENSG00000108813",3.00224180094878,0.321931273673172,0.271263542426769,1.18678415386425,0.235312770818967,NA,"DLX4"
"ENSG00000108819",396.316281600013,-0.177406140202564,0.120347610466732,-1.47411435519615,0.140450804067654,0.450768469903926,"PPP1R9B"
"ENSG00000108821",6917.42159526342,0.876251027674857,0.241198064621499,3.6329106912608,0.000280242034783683,0.01382121223723,"COL1A1"
"ENSG00000108823",17.1660558296751,-0.187628906336015,0.265130974356072,-0.707683841134412,0.479141614273284,0.765370704015751,"SGCA"
"ENSG00000108825",0.356194128409135,-0.0212535068708196,0.141822568277481,-0.149859836336036,0.8808751997584,NA,"PTGES3L-AARSD1"
"ENSG00000108826",107.010418289209,0.0176426001607998,0.103150997496061,0.171036641322576,0.864194954468645,0.950298196152974,"MRPL27"
"ENSG00000108828",1617.883739,-0.156877924737683,0.0801529737718445,-1.95723149566772,0.0503202574243885,0.278892241067091,"VAT1"
"ENSG00000108829",265.913161205059,-0.066703157851899,0.118289383737202,-0.563898092495691,0.572823488302149,0.821264451072984,"LRRC59"
"ENSG00000108830",6.96406803435237,-0.396058552713584,0.265274798750592,-1.49301235767199,0.135433952150025,0.44407934864678,"RND2"
"ENSG00000108839",27.6686114365424,-0.0343856656579598,0.153179168983268,-0.224480037894159,0.822383798046885,0.934414712772471,"ALOX12"
"ENSG00000108840",463.9761552278,0.00968188283080883,0.0717082545223582,0.135017689320413,0.892597888342216,0.961093698491625,"HDAC5"
"ENSG00000108846",120.862891836948,-0.0613363895300225,0.271515688901,-0.225903666113331,0.821276346381551,0.93369191119972,"ABCC3"
"ENSG00000108848",1184.56177547974,0.0400889930942752,0.0881354091279248,0.454856833263095,0.649212239831871,0.860558672567088,"LUC7L3"
"ENSG00000108849",0.0626742328930641,0.0596881132305464,0.0679442150272736,0.878487053041776,0.379679460735842,NA,"PPY"
"ENSG00000108852",18.8394002368287,-0.0948014821186499,0.214325402442985,-0.442324992922241,0.658254047789993,0.864805490775996,"MPP2"
"ENSG00000108854",8.29438026248293,-0.635640430793623,0.233836132149434,-2.71831570660523,0.00656151973868424,0.0985821265816445,"SMURF2"
"ENSG00000108861",542.883111268364,-0.163650407993101,0.0943776174225851,-1.73399596707702,0.0829187987393091,0.357633297984625,"DUSP3"
"ENSG00000108878",0.050157769769375,-0.0319227329622552,0.0625558721095184,-0.510307536059399,0.609836023925917,NA,"CACNG1"
"ENSG00000108883",311.191521259717,-0.00989919323140957,0.0825201234944541,-0.119960959972083,0.904514073996317,0.965805366806158,"EFTUD2"
"ENSG00000108924",232.747736063421,0.405273695244128,0.238455912811604,1.69957494643599,0.0892109061989225,0.370564191388383,"HLF"
"ENSG00000108932",1.07931931543791,0.069627872162455,0.251650411615661,0.276684912674794,0.78202205771815,NA,"SLC16A6"
"ENSG00000108946",1625.92620124486,0.0575131923113785,0.057426947208492,1.00150182287374,0.316584259283175,0.644725454422887,"PRKAR1A"
"ENSG00000108947",15.7549582412384,-0.0642043189654992,0.252735206347084,-0.254037891647461,0.799466284778955,0.926235004546016,"EFNB3"
"ENSG00000108950",115.550585281813,-0.484594451879479,0.220074631699874,-2.20195507376944,0.0276684821049646,0.209701212924709,"FAM20A"
"ENSG00000108953",1615.31214882555,0.00677330650400034,0.0451257839964179,0.150098367366604,0.880687008046271,0.956849590360065,"YWHAE"
"ENSG00000108960",1818.92079704898,0.803222640586147,0.165937792975896,4.84050454198113,1.29509896010254e-06,0.000319207966693301,"MMD"
"ENSG00000108961",95.6611707120572,-0.189118092518122,0.143970400117736,-1.3135901016005,0.188984181540154,0.516349393642028,"RANGRF"
"ENSG00000108963",139.982816489889,0.0183607426884604,0.0970897689960766,0.189110993653743,0.850005825266525,0.943819177219018,"DPH1"
"ENSG00000108984",18.3616011356972,-0.308095113400828,0.225360174251714,-1.36712315928858,0.171586705269374,0.493479449002054,"MAP2K6"
"ENSG00000109016",140.234752296071,0.00712958974312953,0.097373176284625,0.0732192377322631,0.941631657978918,0.980305172344859,"DHRS7B"
"ENSG00000109046",1428.59803826951,-0.140528828937442,0.10382845754124,-1.35347121844342,0.175905138801454,0.499772699639758,"WSB1"
"ENSG00000109047",1.63300015859806,-0.377087484176312,0.263141586383834,-1.43302124669215,0.151851765553054,NA,"RCVRN"
"ENSG00000109061",36.3820400209683,-0.425571192125375,0.271307688163099,-1.56859245311743,0.116742932075695,0.41800819123312,"MYH1"
"ENSG00000109062",97.5897214378168,-0.0265145820302239,0.14593074880795,-0.181692907401702,0.855823732400541,0.946419095412801,"SLC9A3R1"
"ENSG00000109063",24.6094578180363,-0.238931289538276,0.155616582725114,-1.53538450307916,0.124689408046448,0.429999443336061,"MYH3"
"ENSG00000109065",134.970351712291,-0.13806220792801,0.0864674190872721,-1.5966962976964,0.110333421335874,0.40767061108141,"NAT9"
"ENSG00000109066",109.067237090496,-0.0748951719380208,0.103732028715333,-0.722006239206524,0.470290641571781,0.759202586939645,"TMEM104"
"ENSG00000109072",0.056962576633384,0.0566538428453082,0.0662293716054661,0.855418698259738,0.392319395792601,NA,"VTN"
"ENSG00000109079",10.2541478260267,0.0337357418857009,0.206791961448632,0.163138555528818,0.870409343493039,0.95279549526556,"TNFAIP1"
"ENSG00000109083",4.06141810538644,0.0325434404140442,0.262553862425972,0.123949577863171,0.90135519812239,NA,"IFT20"
"ENSG00000109084",2.29756534904399,-0.197548010348388,0.26994675048945,-0.73180362419702,0.464288436680301,NA,"TMEM97"
"ENSG00000109089",116.473099685641,-0.135899897800595,0.180353172532241,-0.753520971616403,0.45113691391614,0.74603522413056,"CDR2L"
"ENSG00000109099",1328.71792232639,-0.201481192071591,0.110195930173489,-1.82839050184871,0.0674909658414911,0.320434958853985,"PMP22"
"ENSG00000109101",0,NA,NA,NA,NA,NA,"FOXN1"
"ENSG00000109103",130.399232415346,-0.190594895830097,0.0949773377759204,-2.00674076883232,0.0447772726089146,0.265696702158913,"UNC119"
"ENSG00000109107",660.275396463944,0.754865009156405,0.202145003238213,3.73427488715539,0.000188256790118022,0.0109753382290617,"ALDOC"
"ENSG00000109111",764.414398714766,0.0343213221478163,0.0670752356772602,0.511683959083754,0.608872214423245,0.842530098884743,"SUPT6H"
"ENSG00000109113",161.584272265653,0.0817130141534569,0.108043663622644,0.756296217785152,0.449471615279205,0.744851184219691,"RAB34"
"ENSG00000109118",238.375899857065,-0.0776791552156555,0.0639806981454566,-1.21410296335086,0.224708408560835,0.557653757033745,"PHF12"
"ENSG00000109132",0,NA,NA,NA,NA,NA,"PHOX2B"
"ENSG00000109133",160.58479866539,0.0980009454951299,0.0862821377109755,1.13581962727221,0.256032060970258,0.589397668514655,"TMEM33"
"ENSG00000109158",0.214649360894851,-0.160584942768554,0.134280889040973,-1.19588828995282,0.231740155449623,NA,"GABRA4"
"ENSG00000109163",0.147270818543138,-0.1377447902547,0.125575609320408,-1.09690720196501,0.272681960138184,NA,"GNRHR"
"ENSG00000109171",391.514029983394,0.0498850741061702,0.082887943648792,0.601837515930427,0.547282299980934,0.807466274183686,"SLAIN2"
"ENSG00000109180",502.725310633488,0.0515145501282478,0.0652026751492682,0.790068045679349,0.429488030204296,0.731505388781391,"OCIAD1"
"ENSG00000109181",0,NA,NA,NA,NA,NA,"UGT2B10"
"ENSG00000109182",0,NA,NA,NA,NA,NA,"CWH43"
"ENSG00000109184",325.47077693545,0.085821820889391,0.0694412523806719,1.23589102942617,0.216499071925038,0.546649086181688,"DCUN1D4"
"ENSG00000109189",86.5582154160157,0.057780393488188,0.101600958643787,0.568699294371484,0.569560226763675,0.819385852677829,"USP46"
"ENSG00000109193",0.346279188304115,-0.0350717490488656,0.16276548094001,-0.215474121701468,0.829397686090536,NA,"SULT1E1"
"ENSG00000109205",0,NA,NA,NA,NA,NA,"ODAM"
"ENSG00000109208",0,NA,NA,NA,NA,NA,"SMR3A"
"ENSG00000109220",35.9030191166195,-0.103692100808685,0.146766204577455,-0.706512109563768,0.479869724723485,0.765766318046433,"CHIC2"
"ENSG00000109255",6.73433922751575,0.947420024633789,0.225863545710281,4.19465665277858,NA,NA,"NMU"
"ENSG00000109265",0.981533540577481,-0.1708643735886,0.240546193998316,-0.71031834155645,0.47750674834386,NA,"KIAA1211"
"ENSG00000109270",180.077471294586,0.036535130357841,0.0695359352028985,0.525413662032952,0.599295658169383,0.837433059352684,"LAMTOR3"
"ENSG00000109272",0.0590980283111643,-0.0350361742527837,0.065461041276287,-0.535221768088119,0.592496515547891,NA,"PF4V1"
"ENSG00000109320",264.394717472427,-0.0890957538716255,0.0803428174806367,-1.10894485238955,0.267453973098068,0.601848814979484,"NFKB1"
"ENSG00000109321",0.145311006293639,-0.0164937097482977,0.11760017832901,-0.140252421234883,0.888460555017718,NA,"AREG"
"ENSG00000109323",163.704515364193,-0.112340321611746,0.13295454408249,-0.844952855030253,0.398137162051216,0.712058774893976,"MANBA"
"ENSG00000109332",1101.29701495893,0.0705380715804652,0.0525348272755917,1.34269160552162,0.179371853995368,0.504360602475719,"UBE2D3"
"ENSG00000109339",219.957632480091,0.133786051094163,0.183653020291418,0.728471826283461,0.466324809009305,0.755848213888385,"MAPK10"
"ENSG00000109381",220.707718604789,-0.0288607790093952,0.0660318525625612,-0.437073592355316,0.662057978015682,0.867199114390826,"ELF2"
"ENSG00000109390",118.518239919387,-0.0900588747899178,0.103133417316313,-0.873226904851844,0.382539412772915,0.700677843702191,"NDUFC1"
"ENSG00000109424",0.0971130487737628,-0.0808875431347613,0.0979936025123226,-0.825436978139361,0.409123548458791,NA,"UCP1"
"ENSG00000109436",478.260015026464,0.00554622441127346,0.12021292339755,0.0461366736164614,0.963201315798977,0.99078790226371,"TBC1D9"
"ENSG00000109445",190.320806225528,0.100343190901927,0.0992880326250093,1.01062724528849,0.312194870637965,0.641369205769918,"ZNF330"
"ENSG00000109452",110.379826655869,-0.33052944628094,0.206967119966333,-1.59701428098679,0.110262523913166,0.407609078495378,"INPP4B"
"ENSG00000109458",213.474565835323,0.518020971527807,0.0985984900644074,5.25384284474763,1.48957996923198e-07,6.1442916791472e-05,"GAB1"
"ENSG00000109466",99.0016197267839,-0.160043780257573,0.101215986172952,-1.58121050151207,0.11382991500753,0.413297626855828,"KLHL2"
"ENSG00000109471",0,NA,NA,NA,NA,NA,"IL2"
"ENSG00000109472",1087.97187010239,-0.611443106641724,0.155948690854343,-3.92079666262036,8.82567114799711e-05,0.00663729478820645,"CPE"
"ENSG00000109475",1247.68801637595,-0.0583337429516599,0.0904297607259727,-0.645072401865878,0.518880267546721,0.791612404973059,"RPL34"
"ENSG00000109501",609.192604797928,0.035077773210628,0.101280968597483,0.346341209966468,0.729086301686555,0.898453986833006,"WFS1"
"ENSG00000109511",0.0474784021001544,-0.0308944141728744,0.0615631595713864,-0.501832823200869,0.615785122331316,NA,"ANXA10"
"ENSG00000109519",127.123530708608,0.16284868672903,0.10896974002126,1.4944395269481,0.135060776809626,0.443962157433621,"GRPEL1"
"ENSG00000109534",47.413907972912,-0.0100010455433264,0.144786658280433,-0.069074358522425,0.944930431201728,0.98216196010369,"GAR1"
"ENSG00000109536",0,NA,NA,NA,NA,NA,"FRG1"
"ENSG00000109572",353.019002784968,0.179117533064816,0.0770474732849712,2.32476842429762,0.020084346267221,0.177409553140436,"CLCN3"
"ENSG00000109576",33.7160227866451,-0.140617578632912,0.151898050653855,-0.925736558353545,0.354582904040615,0.675658118022439,"AADAT"
"ENSG00000109586",57.4103625772919,-0.0243657991321908,0.144466723163352,-0.168660287979536,0.866063856804262,0.951029515241025,"GALNT7"
"ENSG00000109606",459.587220307617,-0.0197918008579986,0.0561566584954661,-0.352439076473835,0.724509000754906,0.896883220388289,"DHX15"
"ENSG00000109610",1551.53726501138,0.325201255673966,0.132421108957941,2.45581129952065,0.0140566947081021,0.146640376461123,"SOD3"
"ENSG00000109618",113.76264068268,0.130374736747064,0.0966243803988672,1.34929441419313,0.177242419082627,0.501793637386174,"SEPSECS"
"ENSG00000109625",2.64047272601961,0.508579000892815,0.271232954658155,1.8750634543424,0.0607839944740195,NA,"CPZ"
"ENSG00000109654",162.591608905435,0.0999919800066909,0.0939202664741468,1.06464753306695,0.287035461131808,0.61880372140104,"TRIM2"
"ENSG00000109667",11.4206524950366,-0.315274287545656,0.234590378873071,-1.3439352843888,0.178969314873984,0.503614636494848,"SLC2A9"
"ENSG00000109670",169.707125515844,0.265922475893319,0.101980781087601,2.60757441801601,0.00911862470381219,0.118324804068915,"FBXW7"
"ENSG00000109674",1.05142107828503,-0.110108107847199,0.234855059676821,-0.468834301456891,0.63918807964631,NA,"NEIL3"
"ENSG00000109680",30.6679033798593,-0.0554710834327473,0.161555934151642,-0.343355282639636,0.73133119618125,0.899395217231635,"TBC1D19"
"ENSG00000109684",1.91995885686053,-0.170825959074477,0.251376248234839,-0.679562847619912,0.496781300729739,NA,"CLNK"
"ENSG00000109685",316.195797060386,-0.0894598208242161,0.0730972965059642,-1.22384582057582,0.221010395335815,0.552003331346262,"WHSC1"
"ENSG00000109686",2665.32510809145,-0.0228382960992932,0.0819008807576483,-0.278852875427234,0.780357734458415,0.918755089844143,"SH3D19"
"ENSG00000109689",135.866244593337,0.179396779126437,0.0921593144718104,1.94659411427491,0.0515834148001353,0.281537065861845,"STIM2"
"ENSG00000109705",2.03344933162951,-0.221036581930983,0.25934253759115,-0.852295901721469,0.39404988010661,NA,"NKX3-2"
"ENSG00000109736",241.885673030514,-0.204005036375457,0.0774217226913327,-2.63498446280756,0.00841411345603182,0.113849813482609,"MFSD10"
"ENSG00000109738",58.3419637711343,0.35823756264549,0.187516760383122,1.9104295632751,0.0560779274437677,0.293702481094485,"GLRB"
