Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0042613~MHC class II protein complex	8	0.154053533602927	1.3138518220153596E-5	HLA-DQB1, HLA-DRB1, HLA-DRB5, HLA-DPA1, HLA-DPB1, HLA-DOB, HLA-DQA1, HLA-DRA	454	29	15908	9.666109676439314	0.005019445803340239	0.0012572304066889028	0.01820829332285223
KEGG_PATHWAY	hsa05310:Asthma	8	0.154053533602927	1.6672849394027125E-5	HLA-DQB1, HLA-DRB1, HLA-DRB5, HLA-DPA1, HLA-DPB1, HLA-DOB, HLA-DQA1, HLA-DRA	153	29	5085	9.168356997971602	0.0022150506022445837	3.695162879563396E-4	0.019493462624708968
GOTERM_CC_ALL	GO:0030055~cell-substrate junction	14	0.2695936838051223	1.7850187188773427E-5	DLC1, CAV1, LPP, FHL2, NEDD9, ACTN1, LIG4, ARHGAP26, ACTR3, WNT2, TNS3, TNS1, MACF1, DST	454	112	15908	4.3799559471365646	0.006813365763396417	0.0013664021636140555	0.02473730997364365
KEGG_PATHWAY	hsa04612:Antigen processing and presentation	12	0.2310803004043905	2.9962941640452334E-5	HLA-DQB1, HLA-DRB1, TAP2, HLA-DRB5, HLA-C, HLA-DPA1, HLA-DPB1, HLA-E, HLA-DOB, HLA-G, HLA-DQA1, HLA-DRA	153	83	5085	4.805102763997165	0.003977200844949569	5.691423972161713E-4	0.035029404416853094
GOTERM_CC_ALL	GO:0030054~cell junction	33	0.635470826112074	3.489265447797677E-5	DLC1, PRKCZ, SCN1A, CAV1, ASAM, PKHD1, FHL2, NEDD9, WNT2, ACTR3, MACF1, SNTB1, SNTB2, SNAP25, SV2C, SAMD4A, GABRA2, MAGI2, LPP, ACTN1, LIG4, ARHGAP26, FMN1, TNS3, EGFLAM, TNS1, STXBP5, CYFIP1, CHRNB2, CHRNB1, PMP22, DST, GAP43	454	518	15908	2.232255540625584	0.013275216451027916	0.002224874592831938	0.048349959782489904
GOTERM_BP_ALL	GO:0002504~antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	8	0.154053533602927	4.226919378031086E-5	HLA-DQB1, HLA-DRB1, HLA-DRB5, HLA-DPA1, HLA-DPB1, HLA-DOB, HLA-DQA1, HLA-DRA	420	33	14116	8.147763347763348	0.09849394860239569	0.050523274957408826	0.07438018106887823
GOTERM_MF_ALL	GO:0030695~GTPase regulator activity	28	0.5391873676102446	5.185468538069124E-5	DLC1, ASAP2, RABGAP1L, MCF2L, ADAP1, RASAL2, DOCK1, AGAP1, RASA3, KNDC1, DNAJA3, AGAP4, NGEF, RPH3AL, SIPA1L2, TRIO, ARHGEF12, DOCK5, ARHGEF10, ARHGAP26, DOCK4, ARHGAP25, RASGRF2, RASGRF1, RGS6, CHN2, TNK2, SPATA13	440	404	15143	2.38526102610261	0.036498055941431296	0.01841865132910725	0.0784224865475136
GOTERM_CC_ALL	GO:0009925~basal plasma membrane	7	0.13479684190256114	7.313998413200068E-5	WNT2, ACTR3, CAV1, MACF1, NOTCH4, DST, AGPAT1	454	26	15908	9.433751270755677	0.02762489492359599	0.003993951218258962	0.1013234974877486
GOTERM_MF_ALL	GO:0060589~nucleoside-triphosphatase regulator activity	28	0.5391873676102446	7.522759822528633E-5	DLC1, ASAP2, RABGAP1L, MCF2L, ADAP1, RASAL2, DOCK1, AGAP1, RASA3, KNDC1, DNAJA3, AGAP4, NGEF, RPH3AL, SIPA1L2, TRIO, ARHGEF12, DOCK5, ARHGEF10, ARHGAP26, DOCK4, ARHGAP25, RASGRF2, RASGRF1, RGS6, CHN2, TNK2, SPATA13	440	413	15143	2.333281972265023	0.0525112513288547	0.017819395219735634	0.11375175316873376
GOTERM_CC_ALL	GO:0016020~membrane	247	4.756402849990372	1.1448826680954354E-4	DLC1, GPR123, SLC9A2, SYT8, VPS52, TMEM11, WDR82, HS2ST1, ATP2B2, LPHN3, FAP, SERPINE1, DYNC2H1, CREB3L1, GXYLT1, C6ORF136, MAGI2, GPR133, ROCK2, NCF4, HTR4, LHFP, LIG4, HLA-DQA1, TMEM132D, GCC1, SSTR4, EGFLAM, TMPRSS11E, MGAM, HHLA2, HLA-DPA1, ARL8B, MGAT5, EXT1, PMP22, HS3ST3B1, HLA-DRA, DCBLD2, SCN1A, CATSPERB, HLA-DRB1, OR2T3, ASAP2, CAPZB, SORCS2, ADAP1, SEMA5A, ADRB3, NPHP4, MACF1, PROCR, CD69, HLA-DRB5, HLA-DPB1, HLA-DOB, OR2A5, PCNX, BRI3BP, TRPC3, TRPC5, TM2D2, TGFBR2, SMAD3, SYNE1, OR12D3, NOTCH4, RGS6, TGFBR3, CHRNB2, TNK2, CHRNB1, C6ORF10, PRH1, KCNAB1, MCF2L, ACTR3, DYNLL1, MAPT, MC5R, GOLGA4, AGPAT1, ATP4B, SDK1, RPH3AL, ARHGEF12, NDUFA10, KHDC1, FMN1, G6PD, MAST2, OR2H1, PLXDC1, TOMM20, CHSY1, KCNH8, TMCO3, NCRNA00052, CLN8, GRAMD1B, RNPEP, HLA-DQB1, DCHS2, FUT9, FAM69B, C6, FHL2, DGKB, EZR, LRRTM4, PCSK9, RASA3, THBS1, SNAP25, NAT8, A4GALT, NOS1, TMEM9, XKR6, TRIM27, COG3, ABCC9, BNC2, SVIL, SLC16A9, CHN2, PTCH1, ABCC1, ATP6V0A4, HTR2A, QRFPR, ASAM, PLXNA2, TSPAN5, TSPAN8, TLR6, DSE, SLC2A8, WNT2, GP6, SLC25A24, PDGFC, UNC5C, SAMD4A, ODZ3, OR14C36, PTPRN2, STIM1, ACTN1, HLA-C, HLA-E, NAPSB, HLA-G, TNS3, LYNX1, TNS1, CPE, RASGRF2, RASGRF1, OR5H15, SNTG1, NEU1, DST, FRAS1, CAV1, MAMDC2, PKHD1, BBS9, ASTN1, NEDD9, IL12RB2, PPP1R16B, DOCK1, IL12RB1, MSLN, MANEA, SLC35F3, B3GNT3, NDRG1, B4GALT6, GABRA2, LPP, OR11H4, REEP3, KCTD4, ABCB5, DOCK4, B3GAT2, SLC25A13, GPR37, LASS3, FAAH, CYFIP1, ANTXR1, ST7, MAD1L1, IMMP2L, WISP2, TMEM57, KCNQ3, PIGG, CASP7, SNTB1, CNTNAP2, SNTB2, KCNQ2, TAS2R20, SV2C, LOC285830, PRKCA, BTNL9, MMEL1, CNTNAP5, BTNL2, ESR1, PCDH9, NRXN1, ARHGAP26, FAM134B, NRM, STXBP5, CPAMD8, FRMD4A, ZFYVE28, KPNA7, CNTN1, CUX1, GALNT9, GAP43, STON2, PRKCZ, ESYT2, PKD1L1, SHISA2, TAP2, RNF121, INPP5A, NGEF, SLC2A9, FLT3, DPYSL3, SH3BP4, C3ORF52, KCNN1, SLC5A8, SLC14A1, BMPR1A	454	7266	15908	1.1911358314811245	0.04290394008331666	0.0054664438817429994	0.15856263080010757
KEGG_PATHWAY	hsa04514:Cell adhesion molecules (CAMs)	14	0.2695936838051223	1.3590344532749663E-4	HLA-DQB1, HLA-DRB1, HLA-C, NRXN1, HLA-E, HLA-G, HLA-DQA1, HLA-DRB5, CNTNAP2, CNTN1, HLA-DPA1, HLA-DPB1, HLA-DOB, HLA-DRA	153	132	5085	3.5249554367201426	0.01791398869666394	0.002256997464562871	0.1587935326086587
GOTERM_CC_ALL	GO:0045178~basal part of cell	7	0.13479684190256114	1.712753177421242E-4	WNT2, ACTR3, CAV1, MACF1, NOTCH4, DST, AGPAT1	454	30	15908	8.175917767988253	0.06349841538086831	0.007262837751550011	0.23712432093652147
GOTERM_BP_ALL	GO:0006029~proteoglycan metabolic process	8	0.154053533602927	2.468854086699559E-4	EGFLAM, MAMDC2, SULF2, SULF1, EXT1, DSE, HS3ST3B1, HS2ST1	420	43	14116	6.252934662236989	0.45429933048507054	0.18281918484762472	0.4337017894390449
GOTERM_BP_ALL	GO:0007399~nervous system development	53	1.0206046601193917	4.171753193282333E-4	DLC1, ARSB, PLXNA2, FGF11, ZEB2, LUZP6, WNT2, ACTR3, ATP2B2, SERPINE2, MAPT, DYNC2H1, CNTNAP2, PDGFC, UNC5C, KCNQ2, DISC1, AGPAT1, NR2F1, PRKCA, NRXN1, LIG4, ARHGAP26, DOK4, RASGRF1, PDE5A, CUX1, PMP22, DST, CLN8, GAP43, FUT9, PKHD1, BRSK2, MYT1, PRDM16, SEMA5A, HOXA3, MACF1, MTPN, PCSK9, SNAP25, NGEF, TRPC5, TGFBR2, HSPG2, DPYSL3, HDAC4, NOTCH4, MPPED2, CYFIP1, CHRNB2, PTCH1, BMPR1A	420	1088	14116	1.6372286414565824	0.6406809519471749	0.22576988469344816	0.7318142846107878
GOTERM_BP_ALL	GO:0030036~actin cytoskeleton organization	18	0.34662045060658575	4.2409243385680025E-4	DLC1, PRKCZ, TNXB, ROCK2, NEDD9, ACTN1, DAAM1, CAPZB, ARHGAP26, FMN1, FMN2, NPHP4, EZR, DYNLL1, BCL6, ANTXR1, WIPF1, DST	420	226	14116	2.676864728192162	0.6467288526325599	0.18787733000652085	0.7439056952324163
GOTERM_BP_ALL	GO:0051056~regulation of small GTPase mediated signal transduction	19	0.3658771423069517	5.39337751502019E-4	DLC1, NGEF, SIPA1L2, ASAP2, RABGAP1L, TRIO, ARHGEF12, ARHGEF10, MCF2L, ADAP1, RASAL2, RASGRF2, RASGRF1, BCL6, AGAP1, RASA3, SPATA13, KNDC1, AGAP4	420	252	14116	2.534051398337113	0.7337587439106381	0.19792947126231863	0.9451551560511584
KEGG_PATHWAY	hsa04672:Intestinal immune network for IgA production	8	0.154053533602927	5.556019905849862E-4	HLA-DQB1, HLA-DRB1, HLA-DRB5, HLA-DPA1, HLA-DPB1, HLA-DOB, HLA-DQA1, HLA-DRA	153	49	5085	5.426170468187275	0.07124992340318625	0.00817921122801124	0.6477270157612791
GOTERM_MF_ALL	GO:0003779~actin binding	22	0.4236472174080493	5.64634328373619E-4	PHACTR4, MYBPC1, MYO1D, ACTN1, DAAM1, CAPZB, FMN1, ACTR3, CORO1C, FMN2, SYNE1, EZR, TNS1, MACF1, SVIL, SNTB1, SNTG1, SNTB2, CYFIP1, ANTXR1, WIPF1, DST	440	326	15143	2.322546012269939	0.33299460894640065	0.09628324123940946	0.8508391232496693
GOTERM_BP_ALL	GO:0030201~heparan sulfate proteoglycan metabolic process	5	0.09628345850182939	6.045749484614321E-4	SULF2, SULF1, EXT1, HS3ST3B1, HS2ST1	420	14	14116	12.003401360544217	0.7731510334247617	0.19097414567574345	1.0589062683898365
GOTERM_CC_ALL	GO:0043234~protein complex	101	1.9449258617369534	6.519561788544362E-4	APOBEC3G, CLYBL, CUL3, KRT82, KRTAP12-3, INTS6, DYNC2H1, C6ORF136, DISC1, MAGI2, NCF4, KRT13, HLA-C, ARNTL, LIG4, HLA-E, RPTOR, HLA-G, HLA-DQA1, RFC3, SNTG1, HLA-DPA1, EP400, HLA-DRA, SCN1A, CAV1, HLA-DRB1, BBS9, COPS7A, CAPZB, ADRB3, HLA-DRB5, SUPT7L, HLA-DPB1, HLA-DOB, DNAJA3, GABRA2, MYO1D, TGFBR2, SMAD3, KCTD4, KRT38, HDAC4, KRT36, PRKAR1B, IKBKG, GTF2F2, RGS6, TGFBR3, CHRNB2, CHRNB1, NCOR2, MAD1L1, RSF1, MYBPC1, PRKAG2, ZZEF1, ACTR3, IMMP2L, KCNQ3, DYNLL1, MAPT, SNTB1, SNTB2, KCNQ2, C6ORF182, LOC285830, PRKCA, SH3PXD2A, ESR1, KRTAP27-1, NDUFA10, RBBP7, NRIP1, NRM, KPNA7, TOMM20, DDB2, HLA-DQB1, STON2, PRKCZ, C6, DNAH2, PRDM16, EZR, TAP2, WIPF1, MYOM1, THBS1, SNAP25, TRIP12, WWTR1, TUBGCP2, PTPN20B, PTPN20A, COG3, ABCC9, KCNN1, PHF16, SVIL, TBL1X, ATP6V0A4	454	2588	15908	1.367466926308479	0.22102836696997497	0.02466869415513584	0.8998253935341816
GOTERM_CC_ALL	GO:0005925~focal adhesion	11	0.21182360870402464	6.526216643298392E-4	WNT2, DLC1, TNS3, CAV1, TNS1, LPP, FHL2, ACTN1, NEDD9, LIG4, ARHGAP26	454	102	15908	3.778785523019781	0.22122701624948093	0.022474125883304663	0.9007400413818756
GOTERM_CC_ALL	GO:0016323~basolateral plasma membrane	16	0.308107067205854	7.279637690253597E-4	DLC1, CAV1, LPP, FHL2, NEDD9, ACTN1, LIG4, ARHGAP26, ACTR3, WNT2, TNS3, TNS1, MACF1, NOTCH4, DST, AGPAT1	454	203	15908	2.761745621839804	0.24339325704836656	0.022974608366215232	1.0042401263816503
GOTERM_MF_ALL	GO:0030234~enzyme regulator activity	42	0.8087810514153668	7.434833642761871E-4	DLC1, CAV1, SERPINA10, PRKAG2, ASAP2, RABGAP1L, ZEB2, RCVRN, MCF2L, ADAP1, RASAL2, DOCK1, SERPINE2, SERPINE1, RASA3, AGAP1, KNDC1, DNAJA3, AGAP4, NGEF, PHACTR4, ESR1, RPH3AL, SIPA1L2, TRIO, DOCK5, ARHGEF12, ARHGAP26, ARHGEF10, DOCK4, ARHGAP25, SH3BP5, RASGRF2, SERPINB6, CPAMD8, SERPINF2, RASGRF1, PRKAR1B, RGS6, CHN2, TNK2, SPATA13	440	839	15143	1.722846462238596	0.41332004987560755	0.10116443274883757	1.1189310121404783
GOTERM_BP_ALL	GO:0009966~regulation of signal transduction	44	0.8472944348160986	8.353354735693812E-4	DLC1, PRKCZ, CAV1, SNX6, ASAP2, RABGAP1L, ZEB2, TLR6, PRDM16, MCF2L, ADAP1, RASAL2, ADRB3, PCSK9, BCL6, THBS1, RASA3, AGAP1, KNDC1, DNAJA3, AGAP4, AGPAT1, PRKCA, NGEF, MAP2K3, ESR1, RPH3AL, SIPA1L2, SMAD3, TRIO, TRIM24, ARHGEF12, RPTOR, ARHGEF10, BMPER, RASGRF2, RASGRF1, ZFYVE28, IKBKG, RGS6, PTCH1, SPATA13, BMPR1A, HTR2A	420	878	14116	1.684304154463608	0.8712566288923118	0.2260451793994881	1.460284912817078
GOTERM_BP_ALL	GO:0030029~actin filament-based process	18	0.34662045060658575	8.774704971992271E-4	DLC1, PRKCZ, TNXB, ROCK2, NEDD9, ACTN1, DAAM1, CAPZB, ARHGAP26, FMN1, FMN2, NPHP4, EZR, DYNLL1, BCL6, ANTXR1, WIPF1, DST	420	241	14116	2.510254890337878	0.8839088977142585	0.2127933203508502	1.5334074245399787
GOTERM_CC_ALL	GO:0005924~cell-substrate adherens junction	11	0.21182360870402464	8.824886230819964E-4	WNT2, DLC1, TNS3, CAV1, TNS1, LPP, FHL2, ACTN1, NEDD9, LIG4, ARHGAP26	454	106	15908	3.636189842905827	0.2869062410550157	0.02567558065049924	1.21620259538735
GOTERM_CC_ALL	GO:0044425~membrane part	221	4.255728865780859	9.765720718834295E-4	DLC1, GPR123, SLC9A2, SYT8, VPS52, TMEM11, WDR82, HS2ST1, LPHN3, ATP2B2, FAP, DYNC2H1, CREB3L1, GXYLT1, C6ORF136, MAGI2, GPR133, ROCK2, NCF4, HTR4, LHFP, LIG4, HLA-DQA1, TMEM132D, GCC1, SSTR4, EGFLAM, TMPRSS11E, MGAM, HHLA2, HLA-DPA1, MGAT5, EXT1, PMP22, HS3ST3B1, HLA-DRA, DCBLD2, SCN1A, CATSPERB, HLA-DRB1, OR2T3, ASAP2, SORCS2, SEMA5A, ADRB3, MACF1, PROCR, CD69, HLA-DRB5, HLA-DPB1, HLA-DOB, PCNX, OR2A5, BRI3BP, TRPC3, TRPC5, TM2D2, TGFBR2, SYNE1, OR12D3, NOTCH4, RGS6, TGFBR3, CHRNB2, CHRNB1, C6ORF10, PRH1, KCNAB1, MCF2L, ACTR3, MAPT, MC5R, GOLGA4, AGPAT1, ATP4B, SDK1, NDUFA10, KHDC1, FMN1, G6PD, MAST2, OR2H1, PLXDC1, TOMM20, CHSY1, KCNH8, TMCO3, NCRNA00052, GRAMD1B, CLN8, HLA-DQB1, DCHS2, FUT9, FAM69B, C6, FHL2, EZR, LRRTM4, PCSK9, THBS1, RASA3, SNAP25, NAT8, A4GALT, NOS1, TMEM9, XKR6, TRIM27, COG3, ABCC9, SLC16A9, SVIL, CHN2, PTCH1, ABCC1, ATP6V0A4, HTR2A, QRFPR, ASAM, PLXNA2, TSPAN5, TSPAN8, TLR6, DSE, SLC2A8, WNT2, GP6, SLC25A24, UNC5C, SAMD4A, ODZ3, OR14C36, PTPRN2, STIM1, ACTN1, HLA-C, HLA-E, HLA-G, TNS3, LYNX1, TNS1, RASGRF2, OR5H15, SNTG1, DST, FRAS1, CAV1, PKHD1, BBS9, ASTN1, NEDD9, IL12RB2, PPP1R16B, IL12RB1, MSLN, MANEA, SLC35F3, B3GNT3, B4GALT6, GABRA2, LPP, OR11H4, REEP3, KCTD4, ABCB5, DOCK4, B3GAT2, SLC25A13, GPR37, LASS3, FAAH, CYFIP1, ANTXR1, ST7, MAD1L1, IMMP2L, TMEM57, KCNQ3, PIGG, CASP7, SNTB1, SNTB2, CNTNAP2, KCNQ2, TAS2R20, SV2C, LOC285830, PRKCA, BTNL9, MMEL1, CNTNAP5, BTNL2, ESR1, PCDH9, NRXN1, ARHGAP26, FAM134B, NRM, STXBP5, FRMD4A, KPNA7, CNTN1, CUX1, GALNT9, GAP43, STON2, PRKCZ, ESYT2, PKD1L1, SHISA2, TAP2, RNF121, INPP5A, SLC2A9, FLT3, SH3BP4, C3ORF52, KCNN1, SLC5A8, SLC14A1, BMPR1A	454	6578	15908	1.1772213612857167	0.31216744823400866	0.026375209909648034	1.3450509795356669
GOTERM_BP_ALL	GO:0048856~anatomical structure development	101	1.9449258617369534	0.001058645331085123	DLC1, PLXNA2, FGF11, FOXO1, LUZP6, WNT2, CUL3, ATP2B2, SERPINE2, SERPINE1, DYNC2H1, COL12A1, PDGFC, UNC5C, DISC1, KRT13, LIG4, TNS3, RASGRF1, PDE5A, PMP22, EXT1, ADAMTS2, DST, FRAS1, CAV1, SERPINA10, PKHD1, IGF2BP2, MYT1, SEMA5A, HOXA3, MACF1, MTPN, UNC45B, DNAJA3, TRPC5, TGFBR2, SMAD3, HDAC4, SYNE1, NOTCH4, HOPX, CYFIP1, TGFBR3, CHRNB2, CHRNB1, ANTXR1, BMP8B, ARSB, FGF7, FOXK1, ZEB2, ACTR3, DYNLL1, MAPT, CASP7, LCE2D, CNTNAP2, ANGPT1, KCNQ2, NR2F1, AGPAT1, PRKCA, ARID5B, NRXN1, ARHGAP26, NRIP1, G6PD, DOK4, PLXDC1, TXNRD1, KIAA1217, CUX1, CLN8, GAP43, FUT9, TIPARP, BRSK2, FHL2, TRIM15, PRDM16, MTM1, EZR, PCSK9, BCL6, THBS1, COL8A1, SNAP25, NGEF, NAT8, NOS1, FLT3, FBN1, HSPG2, DPYSL3, WWTR1, SVIL, MPPED2, PTCH1, ATP6V0A4, BMPR1A	420	2527	14116	1.3433169389639512	0.9255950303732685	0.22881212212433943	1.847241463049254
GOTERM_MF_ALL	GO:0005083~small GTPase regulator activity	19	0.3658771423069517	0.0010965710652602306	DLC1, NGEF, ASAP2, RPH3AL, RABGAP1L, TRIO, ARHGEF12, ARHGAP26, ARHGEF10, MCF2L, ADAP1, DOCK4, RASAL2, RASGRF2, RASGRF1, AGAP1, SPATA13, DNAJA3, AGAP4	440	274	15143	2.3865046449900467	0.5446426820297148	0.12288059334258572	1.6462175224002729
GOTERM_MF_ALL	GO:0008092~cytoskeletal protein binding	28	0.5391873676102446	0.0017040330084131681	MYBPC1, DAAM1, CAPZB, ACTR3, EZR, MACF1, MAPT, SNTB1, SNTB2, AATF, WIPF1, SNAP25, PHACTR4, MYO1D, RPH3AL, ACTN1, CORO1C, FMN1, FMN2, SYNE1, TNS1, SVIL, FRMD4A, SNTG1, CYFIP1, ANTXR1, ARL8B, DST	440	504	15143	1.911994949494949	0.7056052831569661	0.16028316759448624	2.547235586421248
GOTERM_CC_ALL	GO:0005856~cytoskeleton	59	1.1361448103215868	0.0017336272231180958	MAD1L1, MYBPC1, ACTR3, KRT82, KRTAP12-3, DYNLL1, MAPT, INTS6, DYNC2H1, SNTB1, SNTB2, DISC1, C6ORF182, SH3PXD2A, ROCK2, KRT13, ACTN1, KRTAP27-1, BICD2, ARHGAP26, FMN1, FMN2, G6PD, MAST2, TNS1, FRMD4A, SNTG1, ARL8B, DST, PRKCZ, PKHD1, BBS9, FHL2, NEDD9, IGF2BP2, DNAH2, AKAP11, CAPZB, NPHP4, EZR, PROCR, MACF1, NDRG1, WIPF1, MYOM1, DNAJA3, NOS1, MYO1D, DPYSL3, TUBGCP2, PTPN20B, PTPN20A, CORO1C, KRT38, SYNE1, KRT36, FAAH, SVIL, GTF2F2, TBL1X	454	1381	15908	1.4969871158931631	0.485497795379232	0.0433366214095956	2.3761854743260757
