seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	97982727	97983226	500	*	Intron (ENSMUST00000058762.14/18484, intron 1 of 25)	1	97821100	97977255	156156	2	18484	ENSMUST00000161567.7	-5472	ENSMUSG00000026335	Pam	peptidylglycine alpha-amidating monooxygenase
chr9	123579997	123580496	500	*	Intron (ENSMUST00000026270.8/83493, intron 13 of 19)	9	123586238	123591136	4899	1	83493	ENSMUST00000217089.1	-5742	ENSMUSG00000025240	Sacm1l	SAC1 suppressor of actin mutations 1-like (yeast)
chr6	146221268	146221767	500	*	Intron (ENSMUST00000079573.12/16439, intron 44 of 55)	6	146180261	146227543	47283	2	16439	ENSMUST00000203292.1	5776	ENSMUSG00000030287	Itpr2	inositol 1,4,5-triphosphate receptor 2
chr4	11972475	11972974	500	*	Intron (ENSMUST00000154194.1/100503636, intron 1 of 1)	4	11966574	11993999	27426	1	100503636	ENSMUST00000146154.1	5901	ENSMUSG00000085614	1700123M08Rik	RIKEN cDNA 1700123M08 gene
chr7	82663803	82664302	500	*	Intron (ENSMUST00000141726.7/101592, intron 4 of 6)	7	82670229	82674544	4316	1	101592	ENSMUST00000153265.1	-5927	ENSMUSG00000038563	Efl1	elongation factor like GTPase 1
chr14	12816616	12817115	500	*	Intron (ENSMUST00000224882.1/27062, intron 1 of 28)	14	12372586	12823045	450460	2	27062	ENSMUST00000067491.13	5930	ENSMUSG00000054423	Cadps	Ca2+-dependent secretion activator
chr4	29074033	29074532	500	*	Intron (ENSMUST00000154813.1/102634169, intron 2 of 2)	4	29068079	29088811	20733	1	102634169	ENSMUST00000154813.1	5954	NA	Gm11917	predicted gene 11917
chr2	35452252	35452751	500	*	Intron (ENSMUST00000113002.8/14594, intron 1 of 7)	2	35423329	35445833	22505	2	14594	ENSMUST00000130913.7	-6419	ENSMUSG00000035778	Ggta1	glycoprotein galactosyltransferase alpha 1, 3
chr1	75285099	75285598	500	*	Distal Intergenic	1	75272199	75278415	6217	2	19711	ENSMUST00000039534.10	-6684	ENSMUSG00000033061	Resp18	regulated endocrine-specific protein 18
chr2	94059094	94059593	500	*	Intron (ENSMUST00000145967.7/56348, intron 2 of 5)	2	94032689	94066469	33781	2	56348	ENSMUST00000145967.7	6876	ENSMUSG00000027195	Hsd17b12	hydroxysteroid (17-beta) dehydrogenase 12
chr5	52150254	52150753	500	*	3' UTR	5	52153324	52157803	4480	2	13204	ENSMUST00000199343.1	7050	ENSMUSG00000029169	Dhx15	DEAH-box helicase 15
chr11	54530198	54530697	500	*	Intron (ENSMUST00000102743.9/192786, intron 1 of 27)	11	54522946	54696344	173399	1	192786	ENSMUST00000207429.1	7252	ENSMUSG00000037533	Rapgef6	Rap guanine nucleotide exchange factor (GEF) 6
chr4	120101751	120102250	500	*	Intron (ENSMUST00000106307.8/16656, intron 4 of 8)	4	120094489	120134557	40069	1	16656	ENSMUST00000166542.2	7262	ENSMUSG00000028634	Hivep3	human immunodeficiency virus type I enhancer binding protein 3
chr19	37320940	37321439	500	*	Intron (ENSMUST00000131070.1/15925, intron 3 of 23)	19	37301663	37313573	11911	2	15925	ENSMUST00000150707.8	-7367	ENSMUSG00000056999	Ide	insulin degrading enzyme
chr17	71319090	71319589	500	*	Intron (ENSMUST00000233188.1/ENSMUST00000233188.1, intron 1 of 2)	17	71252174	71311556	59383	2	246707	ENSMUST00000233245.1	-7534	ENSMUSG00000024053	Emilin2	elastin microfibril interfacer 2
chr12	4672391	4672890	500	*	Exon (ENSMUST00000062580.7/20403, exon 27 of 39)	12	4664535	4674167	9633	1	20403	ENSMUST00000218985.1	7856	ENSMUSG00000020640	Itsn2	intersectin 2
chr18	15023691	15024190	500	*	Intron (ENSMUST00000234445.1/74456, intron 3 of 4)	18	14969541	15015324	45784	2	106931	ENSMUST00000234221.1	-8367	ENSMUSG00000036225	Kctd1	potassium channel tetramerisation domain containing 1
chr2	128437934	128438433	500	*	Intron (ENSMUST00000224297.1/ENSMUST00000224297.1, intron 2 of 7)	2	128178319	128429366	251048	2	100043424	ENSMUST00000225087.1	-8568	ENSMUSG00000074813	Morrbid	myeloid RNA regulator of BCL2L11 induced cell death
chr2	166986534	166987033	500	*	Intron (ENSMUST00000109235.7/20853, intron 1 of 11)	2	166948147	166996103	47957	2	20853	ENSMUST00000049412.11	9070	ENSMUSG00000039536	Stau1	staufen double-stranded RNA binding protein 1
chr11	74398390	74398889	500	*	Intron (ENSMUST00000102521.8/380711, intron 17 of 24)	11	74383484	74408025	24542	2	380711	ENSMUST00000123440.1	9136	ENSMUSG00000038807	Rap1gap2	RAP1 GTPase activating protein 2
chr8	72561384	72561883	500	*	Distal Intergenic	8	72567487	72571049	3563	2	66818	ENSMUST00000058733.8	9166	ENSMUSG00000044600	Smim7	small integral membrane protein 7
chr10	91229992	91230491	500	*	Distal Intergenic	10	91208258	91220642	12385	2	102633753	ENSMUST00000216311.1	-9350	ENSMUSG00000111544	4930534H03Rik	RIKEN cDNA 4930534H03 gene
chr7	29271719	29272218	500	*	Intron (ENSMUST00000207601.1/20733, intron 1 of 6)	7	29256341	29281910	25570	2	20733	ENSMUST00000108236.4	9692	ENSMUSG00000074227	Spint2	serine protease inhibitor, Kunitz type 2
chr8	47229996	47230495	500	*	Intron (ENSMUST00000079195.5/71069, intron 1 of 3)	8	47191503	47220235	28733	2	71069	ENSMUST00000210030.1	-9761	ENSMUSG00000038143	Stox2	storkhead box 2
chr1	151511005	151511504	500	*	Distal Intergenic	1	151469406	151500955	31550	2	19821	ENSMUST00000076110.10	-10050	ENSMUSG00000026484	Rnf2	ring finger protein 2
chr2	122587876	122588375	500	*	Distal Intergenic	2	122595489	122598534	3046	2	67092	ENSMUST00000154598.7	10159	ENSMUSG00000027199	Gatm	glycine amidinotransferase (L-arginine:glycine amidinotransferase)
chr15	38717798	38718297	500	*	Exon (ENSMUST00000226763.1/105463124, exon 2 of 3)	15	38713483	38728516	15034	2	105463124	ENSMUST00000226763.1	10219	ENSMUSG00000115620	Gm45924	predicted gene, 45924
chr7	26675416	26675915	500	*	Intron (ENSMUST00000077356.6/243881, intron 4 of 8)	7	26665227	26686437	21211	2	243881	ENSMUST00000077356.6	10522	ENSMUSG00000040650	Cyp2b23	cytochrome P450, family 2, subfamily b, polypeptide 23
chr3	33093971	33094470	500	*	Intron (ENSMUST00000108226.7/58869, intron 1 of 12)	3	32949408	33083060	133653	2	58869	ENSMUST00000194016.5	-10911	ENSMUSG00000027674	Pex5l	peroxisomal biogenesis factor 5-like
chr4	115659003	115659502	500	*	Distal Intergenic	4	115624725	115647723	22999	2	13120	ENSMUST00000102707.9	-11280	ENSMUSG00000028713	Cyp4b1	cytochrome P450, family 4, subfamily b, polypeptide 1
chr12	51678520	51679019	500	*	Intron (ENSMUST00000013130.14/94186, intron 1 of 17)	12	51691033	51744786	53754	1	11782	ENSMUST00000218820.1	-12014	ENSMUSG00000020955	Ap4s1	adaptor-related protein complex AP-4, sigma 1
chr2	36081684	36082183	500	*	3' UTR	2	36083684	36094273	10590	2	16874	ENSMUST00000136821.8	12090	ENSMUSG00000026890	Lhx6	LIM homeobox protein 6
chr11	33526311	33526810	500	*	Distal Intergenic	11	33211795	33513746	301952	2	66011	ENSMUST00000102815.9	-12565	ENSMUSG00000040594	Ranbp17	RAN binding protein 17
chr7	7196436	7196935	500	*	Distal Intergenic	7	7202117	7209998	7882	2	232855	ENSMUST00000074455.8	13063	ENSMUSG00000066838	Zfp772	zinc finger protein 772
chr7	116457390	116457889	500	*	Distal Intergenic	7	116339727	116443449	103723	2	18704	ENSMUST00000206219.1	-13941	ENSMUSG00000030660	Pik3c2a	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha
chr9	41490057	41490556	500	*	Intron (ENSMUST00000233562.1/73144, intron 6 of 6)	9	41475060	41590167	115108	1	73144	ENSMUST00000233563.1	14997	ENSMUSG00000074415	Mir100hg	Mir100 Mirlet7a-2 Mir125b-1 cluster host gene
chr19	59958919	59959418	500	*	Distal Intergenic	19	59902884	59943654	40771	2	74998	ENSMUST00000171986.7	-15265	ENSMUSG00000040022	Rab11fip2	RAB11 family interacting protein 2 (class I)
chr1	135903306	135903805	500	*	Intron (ENSMUST00000027667.12/18772, intron 2 of 13)	1	135872950	135919120	46171	2	18772	ENSMUST00000163260.7	15315	ENSMUSG00000026413	Pkp1	plakophilin 1
chr5	92881947	92882446	500	*	Intron (ENSMUST00000113055.8/27428, intron 2 of 10)	5	92897993	92965308	67316	1	27428	ENSMUST00000113051.8	-15547	ENSMUSG00000029381	Shroom3	shroom family member 3
chr1	27900213	27900712	500	*	Exon (ENSMUST00000185409.1/433281, exon 2 of 2)	1	27884046	27902396	18351	1	433281	ENSMUST00000185409.1	16167	NA	Gm5524	predicted gene 5524
chr5	146268449	146268948	500	*	Intron (ENSMUST00000162494.7/264064, intron 3 of 11)	5	146286176	146292168	5993	1	264064	ENSMUST00000198861.1	-17228	ENSMUSG00000029635	Cdk8	cyclin dependent kinase 8
chr14	122424260	122424759	500	*	Distal Intergenic	14	122365239	122406743	41505	2	328479	ENSMUST00000228409.1	-17517	ENSMUSG00000115263	Gm5089	predicted gene 5089
chr6	22270127	22270626	500	*	Distal Intergenic	6	22288227	22293579	5353	1	93735	ENSMUST00000128245.7	-17601	ENSMUSG00000029671	Wnt16	wingless-type MMTV integration site family, member 16
chr17	69364752	69365251	500	*	Distal Intergenic	17	69383050	69390750	7701	1	22666	ENSMUST00000112674.7	-17799	ENSMUSG00000049672	Zbtb14	zinc finger and BTB domain containing 14
chr10	18336789	18337288	500	*	Exon (ENSMUST00000213578.1/ENSMUST00000213578.1, exon 1 of 1)	10	18318985	18531973	212989	1	215819	ENSMUST00000207038.1	17804	ENSMUSG00000039835	Nhsl1	NHS like 1
chr10	116529624	116530123	500	*	Intron (ENSMUST00000220305.1/ENSMUST00000220305.1, intron 2 of 2)	10	116485165	116549163	63999	2	72068	ENSMUST00000164088.7	19040	ENSMUSG00000020166	Cnot2	CCR4-NOT transcription complex, subunit 2
chr2	10350822	10351321	500	*	Intron (ENSMUST00000137351.1/ENSMUST00000137351.1, intron 1 of 3)	2	10370510	10439137	68628	1	353282	ENSMUST00000114862.7	-19189	ENSMUSG00000061186	Sfmbt2	Scm-like with four mbt domains 2
chr17	46964608	46965107	500	*	3' UTR	17	46941104	46945369	4266	2	224826	ENSMUST00000223860.1	-19239	ENSMUSG00000023977	Ubr2	ubiquitin protein ligase E3 component n-recognin 2
chr2	172413269	172413768	500	*	Intron (ENSMUST00000099061.8/320664, intron 1 of 4)	2	172393901	172432860	38960	1	320664	ENSMUST00000228775.1	19368	ENSMUSG00000074570	Cass4	Cas scaffolding protein family member 4
chr18	69436114	69436613	500	*	Intron (ENSMUST00000203002.3/21413, intron 3 of 6)	18	69415897	69683439	267543	1	21413	ENSMUST00000202458.3	20217	ENSMUSG00000053477	Tcf4	transcription factor 4
chr1	177708761	177709260	500	*	Distal Intergenic	1	177729814	177753324	23511	1	69428	ENSMUST00000016106.5	-20554	ENSMUSG00000015962	Spmip3	sperm microtubule inner protein 3
chr13	23401393	23401892	500	*	Distal Intergenic	13	23418361	23423866	5506	2	30946	ENSMUST00000041782.3	21974	ENSMUSG00000036376	Abt1	activator of basal transcription 1
chr2	72078041	72078540	500	*	Intron (ENSMUST00000090826.11/56508, intron 4 of 30)	2	72054985	72141477	86493	1	56508	ENSMUST00000124004.1	23056	ENSMUSG00000049044	Rapgef4	Rap guanine nucleotide exchange factor (GEF) 4
chr1	151653386	151653885	500	*	Intron (ENSMUST00000148810.7/63913, intron 5 of 13)	1	151677167	151719342	42176	1	63913	ENSMUST00000086267.5	-23282	ENSMUSG00000026483	Niban1	niban apoptosis regulator 1
chr13	75994211	75994710	500	*	Intron (ENSMUST00000022081.2/75571, intron 4 of 4)	13	76007219	76018468	11250	2	218341	ENSMUST00000224093.1	23758	ENSMUSG00000043190	Rfesd	Rieske (Fe-S) domain containing
chrX	140838189	140838688	500	*	Distal Intergenic	20	140808307	140813433	5127	2	83555	ENSMUST00000044179.7	-24756	ENSMUSG00000042386	Tex13b	testis expressed 13B
chr8	113701356	113701855	500	*	Intron (ENSMUST00000093113.4/208936, intron 22 of 22)	8	113667926	113676458	8533	2	102631810	ENSMUST00000211951.1	-24898	ENSMUSG00000110582	Gm30052	predicted gene, 30052
chr1	36118327	36118826	500	*	Distal Intergenic	1	36144252	36144313	62	2	102465540	ENSMUST00000184790.1	25487	ENSMUSG00000098752	Mir6897	microRNA 6897
chr3	32844312	32844811	500	*	Intron (ENSMUST00000072312.11/72607, intron 2 of 20)	3	32817711	32915033	97323	1	72607	ENSMUST00000172481.1	26601	ENSMUSG00000056900	Usp13	ubiquitin specific peptidase 13 (isopeptidase T-3)
chr11	70871930	70872429	500	*	Exon (ENSMUST00000179676.1/ENSMUST00000179676.1, exon 2 of 2)	11	70844975	70940483	95509	1	54189	ENSMUST00000178245.1	26955	ENSMUSG00000020817	Rabep1	rabaptin, RAB GTPase binding effector protein 1
chr17	69466790	69467289	500	*	Intron (ENSMUST00000169935.1/320722, intron 1 of 1)	17	69439834	69489231	49398	1	320722	ENSMUST00000233983.1	26956	ENSMUSG00000091636	Akain1	A kinase anchor inhibitor 1
chr5	38904538	38905037	500	*	Distal Intergenic	5	38706462	38876812	170351	2	27278	ENSMUST00000171633.4	-27726	ENSMUSG00000039315	Clnk	cytokine-dependent hematopoietic cell linker
chr13	111518097	111518596	500	*	Intron (ENSMUST00000231096.1/73274, intron 1 of 7)	13	111425680	111490111	64432	2	73274	ENSMUST00000047627.13	-27986	ENSMUSG00000032745	Gpbp1	GC-rich promoter binding protein 1
chr18	53903387	53903886	500	*	Intron (ENSMUST00000069597.7/70425, intron 3 of 12)	18	53932244	53948671	16428	1	70425	ENSMUST00000236399.1	-28358	ENSMUSG00000073563	Csnk1g3	casein kinase 1, gamma 3
chr16	45370959	45371458	500	*	Distal Intergenic	16	45392245	45400312	8068	2	17470	ENSMUST00000167355.7	28854	ENSMUSG00000022661	Cd200	CD200 molecule
chr10	34453936	34454435	500	*	Distal Intergenic	10	34483399	34611278	127880	1	14302	ENSMUST00000019913.14	-28964	ENSMUSG00000019779	Frk	fyn-related kinase
chr3	122453969	122454468	500	*	Intron (ENSMUST00000029766.8/29815, intron 2 of 11)	3	122483723	122508448	24726	1	29815	ENSMUST00000197073.1	-29255	ENSMUSG00000028121	Bcar3	breast cancer anti-estrogen resistance 3
chr8	61789927	61790426	500	*	Intron (ENSMUST00000121785.8/72333, intron 2 of 21)	8	61683509	61760098	76590	2	72333	ENSMUST00000149042.7	-29829	ENSMUSG00000058056	Palld	palladin, cytoskeletal associated protein
chr9	37317983	37318482	500	*	Intron (ENSMUST00000217440.1/ENSMUST00000217440.1, intron 2 of 2)	9	37312982	37348357	35376	2	245902	ENSMUST00000216060.1	29875	ENSMUSG00000034303	Ccdc15	coiled-coil domain containing 15
chr12	73252269	73252768	500	*	Intron (ENSMUST00000189644.6/17420, intron 6 of 6)	12	73280481	73282671	2191	2	76357	ENSMUST00000220701.1	29903	ENSMUSG00000034442	Trmt5	TRM5 tRNA methyltransferase 5
chr10	97392884	97393383	500	*	Distal Intergenic	10	97423478	97423562	85	1	100628616	ENSMUST00000198473.1	-30095	ENSMUSG00000105557	Mir3966	microRNA 3966
chr1	38696074	38696573	500	*	Distal Intergenic	1	38535159	38664955	129797	2	16764	ENSMUST00000134963.1	-31119	ENSMUSG00000037138	Aff3	AF4/FMR2 family, member 3
chr10	99297756	99298255	500	*	Distal Intergenic	10	99265641	99266799	1159	1	67603	ENSMUST00000220218.1	32115	ENSMUSG00000019960	Dusp6	dual specificity phosphatase 6
chr3	9217628	9218127	500	*	Distal Intergenic	3	9250602	9285333	34732	1	229055	ENSMUST00000155203.1	-32475	ENSMUSG00000069114	Zbtb10	zinc finger and BTB domain containing 10
chr19	24105773	24106272	500	*	Intron (ENSMUST00000233027.1/21873, intron 17 of 22)	19	24131315	24143082	11768	2	21873	ENSMUST00000236570.1	36810	ENSMUSG00000024812	Tjp2	tight junction protein 2
chr9	13584054	13584553	500	*	Intron (ENSMUST00000159294.8/270118, intron 1 of 4)	9	13621646	13707343	85698	1	270118	ENSMUST00000034401.14	-37093	ENSMUSG00000031925	Maml2	mastermind like transcriptional coactivator 2
chr13	105333434	105333933	500	*	Distal Intergenic	13	105249846	105294815	44970	2	71816	ENSMUST00000224749.1	-38619	ENSMUSG00000021720	Rnf180	ring finger protein 180
chr1	104807316	104807815	500	*	Intron (ENSMUST00000062528.8/23836, intron 1 of 11)	1	104768529	104995481	226953	1	23836	ENSMUST00000062528.8	38787	ENSMUSG00000050840	Cdh20	cadherin 20
chr8	91840932	91841431	500	*	Distal Intergenic	8	91798525	91802067	3543	2	16373	ENSMUST00000175795.3	-38865	ENSMUSG00000031734	Irx3	Iroquois related homeobox 3
chr13	96993463	96993962	500	*	Distal Intergenic	13	97022135	97034333	12199	2	66479	ENSMUST00000221277.1	40371	ENSMUSG00000052075	1700029F12Rik	RIKEN cDNA 1700029F12 gene
chr12	64876249	64876748	500	*	Distal Intergenic	12	64917906	64924591	6686	1	217648	ENSMUST00000058135.5	-41158	ENSMUSG00000047227	Gm527	predicted gene 527
chr13	81094367	81094866	500	*	Intron (ENSMUST00000181043.7/319983, intron 1 of 2)	13	81051181	81078963	27783	1	319983	ENSMUST00000223730.1	43186	ENSMUSG00000097098	9330111N05Rik	RIKEN cDNA 9330111N05 gene
chr5	8164338	8164837	500	*	Intron (ENSMUST00000050166.13/11496, intron 5 of 29)	5	8077839	8121095	43257	2	11496	ENSMUST00000124121.7	-43243	ENSMUSG00000040537	Adam22	a disintegrin and metallopeptidase domain 22
chr6	94456056	94456555	500	*	Distal Intergenic	6	94500331	94604672	104342	1	67582	ENSMUST00000061118.10	-43776	ENSMUSG00000045100	Slc25a26	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 26
chr8	54122280	54122779	500	*	Intron (ENSMUST00000033919.5/22341, intron 1 of 6)	8	54077779	54180716	102938	1	22341	ENSMUST00000210831.1	44501	ENSMUSG00000031520	Vegfc	vascular endothelial growth factor C
chr10	68587220	68587719	500	*	Distal Intergenic	10	68430953	68541896	110944	2	73287	ENSMUST00000020103.8	-45324	ENSMUSG00000019945	Cabcoco1	ciliary associated calcium binding coiled-coil 1
chr7	57338434	57338933	500	*	Intron (ENSMUST00000068911.12/14407, intron 2 of 9)	7	57178382	57386871	208490	2	14407	ENSMUST00000068394.6	47938	ENSMUSG00000055026	Gabrg3	gamma-aminobutyric acid type A receptor, subunit gamma 3
chr10	20673636	20674135	500	*	Intron (ENSMUST00000020165.13/29863, intron 1 of 12)	10	20400418	20724696	324279	2	29863	ENSMUST00000170265.7	50561	ENSMUSG00000019990	Pde7b	phosphodiesterase 7B
chr5	91464785	91465284	500	*	Distal Intergenic	5	91517615	91626894	109280	1	231440	ENSMUST00000040576.9	-52331	ENSMUSG00000034981	Parm1	prostate androgen-regulated mucin-like protein 1
chr19	33210489	33210988	500	*	Intron (ENSMUST00000096114.12/67795, intron 4 of 6)	19	33157112	33157201	90	1	100628575	ENSMUST00000199287.1	53377	ENSMUSG00000106278	Mir3970	microRNA 3970
chr10	68190520	68191019	500	*	Intron (ENSMUST00000219238.1/71371, intron 3 of 9)	10	68096454	68136626	40173	2	71371	ENSMUST00000218532.1	-53894	ENSMUSG00000019947	Arid5b	AT-rich interaction domain 5B
chr5	21131555	21132054	500	*	Exon (ENSMUST00000197733.1/ENSMUST00000197733.1, exon 1 of 1)	5	21186255	21259766	73512	1	212167	ENSMUST00000197522.4	-54201	ENSMUSG00000039934	Gsap	gamma-secretase activating protein
chr2	109834911	109835410	500	*	Distal Intergenic	2	109890853	109901003	10151	1	22343	ENSMUST00000028583.7	-55443	ENSMUSG00000027162	Lin7c	lin-7 homolog C, crumbs cell polarity complex component
chr16	93514446	93514945	500	*	Distal Intergenic	16	93396815	93458872	62058	2	72264	ENSMUST00000185803.1	-55574	ENSMUSG00000099968	1700029J03Rik	RIKEN cDNA 1700029J03 gene
chr11	89357926	89358425	500	*	Distal Intergenic	11	89300638	89302332	1695	2	18121	ENSMUST00000061728.4	-55594	ENSMUSG00000048616	Nog	noggin
chr3	139262184	139262683	500	*	Intron (ENSMUST00000106239.7/381476, intron 6 of 13)	3	139205893	139710299	504407	1	381476	ENSMUST00000062306.6	56291	ENSMUSG00000047940	Stpg2	sperm tail PG rich repeat containing 2
chr3	91150744	91151243	500	*	Distal Intergenic	3	91088137	91090803	2667	2	229550	ENSMUST00000166173.2	-59941	ENSMUSG00000091175	S100a7l2	S100 calcium binding protein A7 like 2
chr7	88493900	88494399	500	*	Distal Intergenic	7	88430394	88490829	60436	1	72433	ENSMUST00000208478.1	63506	ENSMUSG00000030559	Rab38	RAB38, member RAS oncogene family
