seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr17	42345826	42346325	500	*	Intron (ENSMUST00000048691.5/627626, intron 2 of 3)	17	42316600	42505077	188478	1	627626	ENSMUST00000232968.1	29226	ENSMUSG00000042256	Ptchd4	patched domain containing 4
chr14	37165012	37165511	500	*	Distal Intergenic	14	37131398	37135272	3875	2	66092	ENSMUST00000223921.1	-29740	ENSMUSG00000041028	Ghitm	growth hormone inducible transmembrane protein
chr12	73252269	73252768	500	*	Intron (ENSMUST00000189644.6/17420, intron 6 of 6)	12	73280481	73282671	2191	2	76357	ENSMUST00000220701.1	29903	ENSMUSG00000034442	Trmt5	TRM5 tRNA methyltransferase 5
chr10	97392884	97393383	500	*	Distal Intergenic	10	97423478	97423562	85	1	100628616	ENSMUST00000198473.1	-30095	ENSMUSG00000105557	Mir3966	microRNA 3966
chr13	32929068	32929567	500	*	Distal Intergenic	13	32881434	32898211	16778	2	380839	ENSMUST00000021834.10	-30857	ENSMUSG00000079049	Serpinb1c	serine (or cysteine) peptidase inhibitor, clade B, member 1c
chr10	99297756	99298255	500	*	Distal Intergenic	10	99265641	99266799	1159	1	67603	ENSMUST00000220218.1	32115	ENSMUSG00000019960	Dusp6	dual specificity phosphatase 6
chr11	70288679	70289178	500	*	Distal Intergenic	11	70319971	70321577	1607	2	11685	ENSMUST00000123752.7	32399	ENSMUSG00000018907	Alox12e	arachidonate lipoxygenase, epidermal
chr10	122862068	122862567	500	*	Intron (ENSMUST00000162853.7/319468, intron 5 of 5)	10	122895368	122941449	46082	1	319468	ENSMUST00000162969.1	-32801	ENSMUSG00000034613	Ppm1h	protein phosphatase 1H (PP2C domain containing)
chr2	109855566	109856065	500	*	Distal Intergenic	2	109890853	109901003	10151	1	22343	ENSMUST00000028583.7	-34788	ENSMUSG00000027162	Lin7c	lin-7 homolog C, crumbs cell polarity complex component
chr16	37504337	37504836	500	*	Distal Intergenic	16	37532520	37539776	7257	2	74197	ENSMUST00000130350.1	34940	ENSMUSG00000022828	Gtf2e1	general transcription factor II E, polypeptide 1 (alpha subunit)
chr14	47863093	47863592	500	*	Distal Intergenic	14	47898851	47915716	16866	1	73961	ENSMUST00000226143.1	-35259	ENSMUSG00000115609	4930447J18Rik	RIKEN cDNA 4930447J18 gene
chr4	86712654	86713153	500	*	Distal Intergenic	4	86748555	86830167	81613	1	329877	ENSMUST00000045512.14	-35402	ENSMUSG00000038024	Dennd4c	DENN domain containing 4C
chr4	95015066	95015565	500	*	Intron (ENSMUST00000149367.1/ENSMUST00000149367.1, intron 3 of 4)	4	94942040	94979100	37061	2	320713	ENSMUST00000075872.3	-35966	ENSMUSG00000062627	Mysm1	myb-like, SWIRM and MPN domains 1
chr12	13448809	13449308	500	*	Intron (ENSMUST00000042953.9/71169, intron 38 of 51)	12	13487122	13583803	96682	1	71169	ENSMUST00000221714.1	-37814	ENSMUSG00000020576	Nbas	neuroblastoma amplified sequence
chr7	3463113	3463612	500	*	Intron (ENSMUST00000203144.1/ENSMUST00000203144.1, intron 2 of 3)	7	3424662	3435163	10502	1	54378	ENSMUST00000108647.2	38451	ENSMUSG00000078815	Cacng6	calcium channel, voltage-dependent, gamma subunit 6
chr7	65410681	65411180	500	*	Intron (ENSMUST00000206228.1/21872, intron 2 of 4)	7	65296165	65371239	75075	2	21872	ENSMUST00000102592.9	-39442	ENSMUSG00000030516	Tjp1	tight junction protein 1
chr8	26921258	26921757	500	*	Distal Intergenic	8	26814593	26880582	65990	2	72316	ENSMUST00000210732.1	-40676	ENSMUSG00000100335	2310008N11Rik	RIKEN cDNA 2310008N11 gene
chr14	103234523	103235022	500	*	Intron (ENSMUST00000160758.7/105689, intron 26 of 82)	14	103262814	103275795	12982	2	105689	ENSMUST00000226961.1	40773	ENSMUSG00000033004	Mycbp2	MYC binding protein 2, E3 ubiquitin protein ligase
chr5	8164338	8164837	500	*	Intron (ENSMUST00000050166.13/11496, intron 5 of 29)	5	8077839	8121095	43257	2	11496	ENSMUST00000124121.7	-43243	ENSMUSG00000040537	Adam22	a disintegrin and metallopeptidase domain 22
chr1	156763182	156763681	500	*	Distal Intergenic	1	156678571	156719086	40516	2	215015	ENSMUST00000086153.7	-44096	ENSMUSG00000033557	Fam20b	FAM20B, glycosaminoglycan xylosylkinase
